Time, Head Rotation, Left Pupil Size, Left Pupil Position X, Left Pupil Position Y, Right Pupil Size, Right Pupil Position X, Right Pupil Position Y
0,6.75982,0,INVALID,INVALID,0,INVALID, INVALID
2.247378,-7.766663,2.90097,0.09945369,-0.06005895,3.092407,-0.1302028, -0.02223468
2.258715,-7.772278,2.90329,0.09889102,-0.05882883,3.091827,-0.130562, -0.02271628
2.269666,-7.752441,2.905991,0.09832835,-0.05784929,3.096298,-0.1303328, -0.02223468
2.28077,-7.731934,2.906357,0.09819722,-0.05784929,3.090302,-0.1303328, -0.02271628
2.292241,-7.687744,2.912491,0.09786153,-0.05840862,3.093353,-0.1303328, -0.02267849
2.303348,-7.698547,2.931046,0.09705508,-0.05840862,3.092941,-0.1303328, -0.02267849
2.314337,-7.701965,2.931229,0.09705508,-0.05840862,3.091751,-0.1303328, -0.02271628
2.325234,-7.683167,2.934937,0.09705508,-0.05840862,3.094513,-0.1302028, -0.02271628
2.33665,-7.674927,2.953537,0.09694326,-0.05840135,3.094467,-0.1303328, -0.02276766
2.347406,-7.680634,2.95697,0.09694326,-0.05840862,3.108978,-0.1309326, -0.02210784
2.358901,-7.673096,2.95726,0.09681487,-0.05840862,3.195251,-0.1280355, -0.02245426
2.370168,-7.626862,2.954391,0.09694433,-0.05878448,3.149323,-0.1299027, -0.02285123
2.39027,-7.611267,2.954391,0.09694433,-0.05878448,3.149323,-0.1299027, -0.02285123
2.395991,-7.59137,2.954636,0.09694326,-0.05878448,3.149368,-0.1298657, -0.02314854
2.402893,-7.555023,2.956802,0.09681487,-0.05878448,3.159088,-0.1298657, -0.02372515
2.414486,-7.547577,2.970642,0.09640884,-0.05878448,3.160828,-0.129828, -0.02381361
2.425423,-7.513275,2.978394,0.09640884,-0.0587765,3.158401,-0.1298657, -0.02372515
2.436301,-7.489532,2.992004,0.09519863,-0.05849564,3.164551,-0.1299397, -0.02372515
2.447677,-7.476166,2.992111,0.09518266,-0.05849564,3.177948,-0.1300345, -0.02361488
2.458923,-7.457794,3.009109,0.0947032,-0.05849564,3.164459,-0.1301292, -0.02350461
2.470247,-7.447052,3.026398,0.09459364,-0.05744565,3.164429,-0.1303123, -0.02314854
2.480862,-7.450165,3.031281,0.09456813,-0.05654597,3.190018,-0.1303453, -0.02314854
2.492272,-7.428741,3.031769,0.09456813,-0.05654597,3.190994,-0.1304803, -0.02314854
2.503269,-7.451141,3.046097,0.09413099,-0.0556891,3.190384,-0.1305379, -0.02255952
2.514496,-7.456024,3.033127,0.0941292,-0.0556891,3.190994,-0.1306067, -0.0224092
2.526439,-7.511993,3.031448,0.09336185,-0.05462897,3.182098,-0.1308461, -0.02197421
2.544763,-7.560486,3.049469,0.09336185,-0.05462897,3.180771,-0.1310036, -0.02181828
2.55062,-7.567108,3.057449,0.09326994,-0.05452335,3.151047,-0.1310759, -0.02149534
2.558539,-7.582428,3.051758,0.09323764,-0.05409586,3.144531,-0.1314291, -0.02129591
2.570392,-7.603302,3.053192,0.09225833,-0.05381513,3.144348,-0.1316037, -0.02120817
2.580933,-7.590851,3.069962,0.09225833,-0.05187595,3.148056,-0.1316575, -0.02090287
2.592505,-7.599579,3.07019,0.09225833,-0.05187595,3.14801,-0.1316575, -0.02068508
2.6035,-7.635071,3.063461,0.09225833,-0.05187595,3.148697,-0.1320596, -0.02059388
2.614303,-7.652649,3.003937,0.09197628,-0.04904556,3.192383,-0.1319177, -0.01671433
2.625505,-7.662689,3.108551,0.08028615,-0.04450834,3.199371,-0.1364613, -0.009622097
2.636619,-7.663239,3.117783,0.0823617,-0.03598416,3.202972,-0.137709, -0.005623579
2.647694,-7.645752,3.087631,0.07978868,-0.03922498,3.194244,-0.1383516, -0.007495165
2.658685,-7.634949,3.080734,0.08064163,-0.03897715,3.140915,-0.1400442, -0.00714922
2.670321,-7.653809,3.072998,0.08086789,-0.03897715,3.154388,-0.1394945, -0.00714922
2.681519,-7.627258,3.09343,0.08050752,-0.04041553,3.168427,-0.1389855, -0.006592393
2.700475,-7.631042,3.070084,0.08133996,-0.03950095,3.181351,-0.1399572, -0.007044315
2.706167,-7.666138,3.070084,0.08133996,-0.03950095,3.181351,-0.1399572, -0.007044315
2.714126,-7.728882,3.063675,0.08278203,-0.03752804,3.154129,-0.1408905, -0.00528872
2.72549,-7.818787,3.10907,0.08021009,-0.03904498,3.140366,-0.1408519, -0.006592393
2.736539,-7.889374,3.034637,0.08246064,-0.04017687,3.139832,-0.1408519, -0.007474542
2.747821,-7.963806,3.060684,0.08188808,-0.03972352,3.138718,-0.1406224, -0.007033467
2.758841,-8.055664,3.091888,0.07639551,-0.03145504,3.137314,-0.1441302, -0.003898263
2.770336,-8.169464,3.075531,0.0506835,-0.009757876,3.095627,-0.1679218, 0.0145961
2.781848,-8.305176,3.039963,0.04496908,-0.006376743,3.076675,-0.1761478, 0.02244371
2.792758,-8.440063,2.984741,0.04790759,-0.001167536,3.127548,-0.1875057, 0.02983642
2.804175,-8.587463,3.095535,0.04550505,0.0003376007,3.148148,-0.1797333, 0.02948087
2.815134,-8.711975,3.00293,0.05004418,-0.0007644892,3.086227,-0.1777115, 0.02598196
2.826546,-8.822144,3.04422,0.04850423,0.0009553432,3.079407,-0.1760978, 0.02818036
2.838281,-8.96347,2.995728,0.0491029,7.390976E-05,3.105042,-0.1762131, 0.02850461
2.860444,-9.116211,3.018219,0.05032504,-0.0001078844,3.114349,-0.1754498, 0.02778703
2.86576,-9.296478,3.018219,0.05032504,-0.0001078844,3.114349,-0.1754498, 0.02778703
2.870768,-9.455139,3.022141,0.05004549,7.390976E-05,3.104523,-0.1749743, 0.02728897
2.87875,-9.585754,3.047638,0.05208433,0.001513541,3.15976,-0.1714159, 0.02987951
2.890106,-9.743774,3.037415,0.0531925,0.001110613,3.112427,-0.1704022, 0.02819198
2.901148,-9.818695,3.03923,0.0543834,0.0005920529,3.16272,-0.1652873, 0.02886862
2.912071,-9.878906,3.014999,0.0567416,0.0008460879,3.193008,-0.1634867, 0.02843773
2.923455,-9.918884,2.994293,0.05564547,0.006363511,3.027786,-0.1702846, 0.03152639
2.934297,-9.983887,3.073868,0.04165053,0.02229899,3.166122,-0.178954, 0.04883379
2.945561,-10.06824,2.863174,0.01894772,0.06055886,3.138947,-0.2106691, 0.08206803
2.956673,-10.1842,2.962891,0.01306021,0.06580383,3.159149,-0.2227281, 0.09967279
2.968102,-10.26724,3.031372,0.01049972,0.07653594,3.14975,-0.2237356, 0.1067976
2.978994,-10.37204,3.019974,0.007050633,0.07565862,3.19046,-0.2230904, 0.1083691
2.991144,-10.40076,2.970795,0.01063824,0.07391798,3.209183,-0.2221352, 0.1048332
3.011782,-10.42151,2.979446,0.0103308,0.07508814,3.173676,-0.2208085, 0.1065196
3.017377,-10.41351,2.987396,0.01063824,0.07544106,3.129578,-0.2196103, 0.1028645
3.023187,-10.45587,2.997757,0.01086307,0.07582611,3.132996,-0.2182959, 0.1013637
3.034283,-10.49573,2.987396,0.01063824,0.07544106,3.14151,-0.2189358, 0.1011852
3.045379,-10.53616,2.966125,0.01108789,0.07544106,3.145554,-0.2185709, 0.1011852
3.056905,-10.58008,2.963928,0.01129627,0.07467955,3.150269,-0.2185214, 0.1028832
3.06798,-10.59607,2.962448,0.01150453,0.07477206,3.114639,-0.2163867, 0.1002125
3.078598,-10.57083,2.9664,0.01127207,0.07544106,3.1203,-0.2149302, 0.1022788
3.090086,-10.54163,2.976563,0.0113883,0.0751065,3.093323,-0.2141974, 0.09986633
3.101267,-10.48645,2.986847,0.01150453,0.07477206,3.107498,-0.2135327, 0.0986107
3.112185,-10.45581,2.965546,0.01168287,0.07391798,3.11705,-0.2133255, 0.09861696
3.123282,-10.46143,2.975586,0.01202488,0.07379746,3.120377,-0.2137167, 0.09957999
3.134421,-10.44067,2.974106,0.01202488,0.07369363,3.122101,-0.2132924, 0.09869063
3.145801,-10.43268,2.974487,0.01179659,0.07226896,3.124588,-0.2137167, 0.09957999
3.165271,-10.40356,2.974487,0.01179659,0.07226896,3.124588,-0.2137167, 0.09957999
3.171172,-10.35867,2.977112,0.01168287,0.07369363,3.129761,-0.2137498, 0.09951949
3.178653,-10.33664,3.010239,0.01130199,0.07326829,3.129501,-0.2137498, 0.09951949
3.190249,-10.29346,3.012039,0.01130199,0.07326829,3.134079,-0.213783, 0.09945899
3.201494,-10.29327,3.011093,0.01130199,0.07326829,3.134964,-0.2139902, 0.09937948
3.212148,-10.28622,3.014023,0.01130199,0.07372075,3.134628,-0.2137167, 0.09819579
3.223452,-10.27634,3.015045,0.01118469,0.07372075,3.136703,-0.213783, 0.09920204
3.234827,-10.27396,3.015427,0.01118469,0.07413214,3.145981,-0.2144152, 0.09920204
3.24594,-10.29413,3.015701,0.01090252,0.07455564,3.146072,-0.214789, 0.09930003
3.257333,-10.2876,3.015823,0.01090252,0.07459277,3.146255,-0.2149847, 0.09945899
3.268714,-10.26602,3.024521,0.01090252,0.07534522,3.148666,-0.2149895, 0.09945899
3.279531,-10.26157,3.023254,0.0104748,0.07539171,3.148178,-0.2149847, 0.09930003
3.290929,-10.28271,3.024323,0.0104748,0.0760228,3.150696,-0.215226, 0.09981459
3.302258,-10.27261,3.035645,0.01038158,0.07634246,3.156815,-0.2149847, 0.1000813
3.324389,-10.28909,3.035645,0.01038158,0.07634246,3.156815,-0.2149847, 0.1000813
3.330123,-10.34573,3.039536,0.0176506,0.070943,3.225342,-0.2087817, 0.09343916
3.335386,-10.35876,3.038635,0.03953886,0.05053407,3.147736,-0.1878275, 0.07602859
3.345464,-10.37405,3.048447,0.1013981,-0.004543185,3.176041,-0.1367149, 0.0305568
3.356649,-10.36313,3.020309,0.1182307,-0.02755177,3.077789,-0.12717, 0.004084766
3.367722,-10.34448,2.945419,0.1226726,-0.03730071,3.113968,-0.1211099, -0.006672263
3.378677,-10.33182,2.902573,0.1207707,-0.04515505,3.131851,-0.1174782, -0.007863522
3.390043,-10.32373,2.861282,0.1216297,-0.04552686,3.115982,-0.1163513, -0.007021308
3.400862,-10.30298,2.871674,0.1212227,-0.04572904,3.112091,-0.1156564, -0.008989453
3.412205,-10.29843,2.932327,0.119872,-0.04592395,3.152588,-0.1140742, -0.01033306
3.423105,-10.28476,2.957367,0.1177819,-0.04523492,3.143814,-0.1168671, -0.008828163
3.434174,-10.25247,2.829208,0.1194844,-0.04985607,3.174271,-0.1151996, -0.007508755
3.445332,-10.22421,2.865479,0.1190896,-0.04872584,3.116776,-0.1153346, -0.008378863
3.456811,-10.18555,2.9431,0.1186717,-0.04416156,3.113205,-0.1153346, -0.009535193
3.476791,-10.1882,2.991455,0.1175556,-0.04218853,3.147812,-0.1156083, -0.009772062
3.48234,-10.14651,2.980469,0.1175363,-0.04320991,3.112671,-0.1153346, -0.009535193
3.489788,-10.13882,2.991623,0.1175171,-0.04272795,3.122818,-0.1153021, -0.009772062
3.500931,-10.12094,2.99176,0.1175363,-0.0424583,3.112411,-0.1152696, -0.009535193
3.512196,-10.10809,2.98407,0.1175363,-0.0433017,3.069977,-0.1149712, -0.008840322
3.523824,-10.06403,2.991806,0.1175171,-0.04272795,3.070267,-0.1148024, -0.009187818
3.5342,-10.0657,2.993774,0.1175363,-0.0424583,3.07135,-0.1146336, -0.009535193
3.545618,-10.01385,2.996445,0.1173451,-0.0424583,3.073181,-0.1145104, -0.009535193
3.556686,-10.01196,2.997864,0.1172726,-0.04218853,3.078583,-0.1142609, -0.009599924
3.567643,-9.991211,2.997711,0.1171732,-0.04218853,3.048248,-0.1130034, -0.008857369
3.578523,-10.00476,2.997986,0.116653,-0.0410825,3.109009,-0.1137865, -0.006060123
3.589867,-9.97345,2.998489,0.1164222,-0.04100299,3.113464,-0.1131929, -0.005340934
3.600709,-9.93631,3.002441,0.1158179,-0.03979397,3.093994,-0.1131929, -0.006531239
3.61268,-9.906128,3.000656,0.1157832,-0.03957582,3.094406,-0.1131874, -0.006531239
3.632205,-9.872192,3.000656,0.1157832,-0.03957582,3.094406,-0.1131874, -0.006531239
3.638296,-9.867615,3.007431,0.115777,-0.03957582,3.104691,-0.1129894, -0.006216288
3.645111,-9.865845,3.009476,0.1145809,-0.03957057,3.100159,-0.1127127, -0.006655216
3.656573,-9.857422,3.011826,0.114531,-0.03957057,3.101837,-0.1127914, -0.006779313
3.667378,-9.873779,3.021027,0.114531,-0.03899205,3.10025,-0.1129436, -0.007504702
3.678562,-9.845917,3.010162,0.1145117,-0.03954875,3.108261,-0.1131415, -0.007222772
3.690038,-9.855469,3.012802,0.113786,-0.03931952,3.108185,-0.1131874, -0.007405758
3.701362,-9.872192,3.01236,0.1129376,-0.03931952,3.104187,-0.1131874, -0.00766623
3.712465,-9.875061,3.043915,0.1206964,-0.02959681,3.078659,-0.1086385, 0.0006711483
3.724144,-9.8797,3.167542,0.1208041,-0.0239464,3.11882,-0.1058148, 0.003251314
3.735924,-9.868683,2.997849,0.11746,-0.02380848,2.952637,-0.1044772, 0.007638574
3.74649,-9.882629,3.083176,0.1215808,-0.02285504,2.996033,-0.1061636, 0.006079555
3.758064,-9.89679,3.038345,0.1202934,-0.02249348,2.989334,-0.1066562, 0.004883051
3.770039,-9.893921,3.081207,0.1196585,-0.02285504,2.98793,-0.1058412, 0.006487489
3.79071,-9.932129,3.081207,0.1196585,-0.02285504,2.98793,-0.1058412, 0.006487489
3.796315,-9.966003,3.081818,0.119454,-0.02290332,2.98761,-0.1062062, 0.005698979
3.802768,-9.998047,3.0811,0.1192496,-0.0229516,2.986984,-0.1058412, 0.006487489
3.812942,-10.01495,3.049973,0.1193482,-0.0229516,2.981064,-0.1054478, 0.006700218
3.824233,-10.03497,3.049728,0.1195034,-0.02295256,2.97673,-0.1054196, 0.006124437
3.835399,-10.0625,3.049454,0.1196585,-0.02295339,2.976349,-0.1052493, 0.006376624
3.846412,-10.10242,3.050369,0.1201608,-0.02295339,2.982605,-0.1054478, 0.005923092
3.857672,-10.14368,3.050095,0.1202688,-0.02295256,2.979523,-0.1054196, 0.005721748
3.868427,-10.15616,3.047806,0.1201608,-0.02295339,2.976471,-0.1054196, 0.005721748
3.879792,-10.15155,3.04776,0.1203769,-0.02323818,2.978455,-0.1049721, 0.005721748
3.890818,-10.15082,3.047455,0.1204007,-0.02323818,2.978119,-0.1054196, 0.00570631
3.901844,-10.17606,3.035812,0.1204007,-0.02359819,2.978348,-0.1046423, 0.005721748
3.91317,-10.14771,3.024551,0.1205935,-0.02323818,2.969437,-0.1046189, 0.005721748
3.924789,-10.16907,3.024551,0.1208024,-0.02323818,2.970947,-0.1042947, 0.005721748
3.94455,-10.14627,3.004074,0.1208113,-0.02283168,2.978333,-0.1041467, 0.005721748
3.951147,-10.09662,3.001846,0.1208113,-0.02283168,2.97966,-0.1038066, 0.006271362
3.957281,-10.08551,3.002213,0.1208113,-0.02133405,2.986572,-0.1038066, 0.006271362
3.971006,-10.03094,3.001633,0.1216725,-0.02116787,2.974274,-0.1035772, 0.006521821
3.979402,-9.991547,2.960861,0.1216725,-0.02116787,2.934494,-0.1033871, 0.006633937
3.990894,-9.941101,2.960464,0.1219032,-0.02062738,2.962463,-0.1033455, 0.006723344
4.001718,-9.894928,2.986176,0.1223851,-0.01979101,2.962494,-0.103339, 0.007184744
4.012866,-9.878021,2.952438,0.1216725,-0.01972103,2.928009,-0.1023889, 0.008359194
4.024224,-9.852264,2.940384,0.1216725,-0.01972103,2.922852,-0.1021402, 0.008464038
4.035244,-9.824036,2.926712,0.1215475,-0.01979101,2.923065,-0.101868, 0.008648992
4.046566,-9.835297,2.881195,0.1203898,-0.01972103,2.910156,-0.1014212, 0.008767843
4.057446,-9.83197,2.881393,0.1203898,-0.01959836,2.904648,-0.1014212, 0.00922662
4.06854,-9.843994,2.875336,0.1190966,-0.01910925,2.906754,-0.1014212, 0.009449005
4.079925,-9.858521,2.862717,0.1183431,-0.01839793,2.918091,-0.1014212, 0.00945574
4.099952,-9.880035,2.859161,0.1183351,-0.01839793,2.913254,-0.1009467, 0.009842992
4.106215,-9.898193,2.859161,0.1183351,-0.01839793,2.913254,-0.1009467, 0.009842992
4.112841,-9.882935,2.856171,0.1171495,-0.01839793,2.905304,-0.101456, 0.01056665
4.124265,-9.921112,2.855682,0.115887,-0.01800191,2.905228,-0.101456, 0.0105803
4.134976,-9.914764,2.856537,0.1158468,-0.01724792,2.906464,-0.101456, 0.0105803
4.146219,-9.949341,2.836014,0.1158397,-0.01697588,2.91449,-0.1016678, 0.01056665
4.15799,-9.969727,2.830719,0.1158397,-0.01636469,2.900436,-0.1016678, 0.01056665
4.168683,-10.02161,2.819733,0.1154552,-0.01697588,2.899231,-0.1016678, 0.009882212
4.179656,-10.07031,2.816391,0.1154138,-0.01697588,2.899368,-0.101456, 0.009882212
4.190995,-10.13983,2.816422,0.1150794,-0.01687944,2.898926,-0.101456, 0.009842992
4.201927,-10.21021,2.814667,0.1150794,-0.01697588,2.894699,-0.101456, 0.009842992
4.212915,-10.25061,2.812653,0.1145341,-0.01707363,2.884018,-0.1013208, 0.01063949
4.224253,-10.28964,2.816498,0.1145341,-0.01707363,2.877014,-0.1013208, 0.01063949
4.235596,-10.34781,2.809402,0.1144964,-0.01707363,2.876633,-0.1011104, 0.009701848
4.255567,-10.41626,2.809402,0.1144964,-0.01707363,2.876633,-0.1011104, 0.009701848
4.261717,-10.46027,2.797302,0.1138787,-0.01711321,2.876373,-0.1011104, 0.009882212
4.268736,-10.4874,2.784241,0.1138787,-0.0172298,2.86615,-0.1009386, 0.009701848
4.279444,-10.51932,2.775513,0.1138787,-0.01711321,2.863586,-0.1008965, 0.01056314
4.29104,-10.51279,2.773865,0.1138787,-0.01711321,2.863907,-0.0997107, 0.01056314
4.301908,-10.51132,2.773926,0.1144964,-0.01707363,2.858047,-0.0997107, 0.01056314
4.312975,-10.50699,2.771103,0.1147723,-0.01707363,2.847656,-0.09913576, 0.01144457
4.324618,-10.49429,2.751526,0.1154892,-0.01627409,2.846237,-0.09870851, 0.01195627
4.335727,-10.4917,2.750778,0.1158804,-0.01566052,2.846115,-0.09822547, 0.01195627
4.347052,-10.47754,2.750671,0.1160197,-0.01550388,2.846725,-0.09822547, 0.01089203
4.357882,-10.46628,2.748428,0.1160197,-0.01550388,2.845779,-0.09822112, 0.01195627
4.36929,-10.43491,2.748322,0.1164942,-0.01566052,2.846924,-0.09800339, 0.01276886
4.379931,-10.41272,2.747589,0.1165191,-0.01566052,2.846817,-0.09797597, 0.01224107
4.391624,-10.39447,2.749405,0.1168252,-0.01550388,2.850784,-0.09790224, 0.01276886
4.413061,-10.35748,2.750031,0.1168252,-0.01533794,2.850906,-0.09790224, 0.01276886
4.419225,-10.33423,2.750412,0.116907,-0.01533794,2.852829,-0.09785235, 0.01303571
4.424673,-10.31024,2.750443,0.116907,-0.01550388,2.854828,-0.0977028, 0.01304978
4.433692,-10.31635,2.750992,0.1168252,-0.01550388,2.854782,-0.09790224, 0.01363158
4.444986,-10.28351,2.719086,0.1168252,-0.01550388,2.86058,-0.09790224, 0.01363158
4.456197,-10.2832,2.719055,0.1169024,-0.01562762,2.860611,-0.09790224, 0.01363158
4.467312,-10.27295,2.719055,0.1169024,-0.015885,2.861526,-0.0977028, 0.01363158
4.478281,-10.26917,2.740875,0.1169024,-0.01652682,2.86055,-0.0977028, 0.01363158
4.489649,-10.28107,2.743835,0.1169024,-0.015885,2.86055,-0.0977028, 0.01363158
4.500529,-10.26349,2.743835,0.1159046,-0.01562762,2.861053,-0.0977028, 0.01423514
4.511828,-10.21625,2.772354,0.1159046,-0.01447153,2.862259,-0.09727311, 0.01423514
4.523175,-10.22302,2.767654,0.1159046,-0.01516759,2.862076,-0.09727311, 0.01423514
4.533882,-10.17969,2.764053,0.1159439,-0.01549351,2.876404,-0.09727311, 0.01423514
4.545485,-10.17465,2.791153,0.1160473,-0.01516759,2.87587,-0.09727311, 0.01379669
4.564228,-10.17328,2.791153,0.1160473,-0.01516759,2.87587,-0.09727311, 0.01379669
4.569912,-10.14105,2.792511,0.1160473,-0.01530683,2.873917,-0.09751463, 0.01396179
4.578596,-10.1532,2.80011,0.1159439,-0.01530683,2.872208,-0.09751463, 0.01396179
4.589485,-10.15283,2.796173,0.1159439,-0.01530683,2.872116,-0.09785879, 0.01468062
4.600464,-10.16516,2.800613,0.1159439,-0.01530683,2.87323,-0.09809434, 0.01468605
4.611576,-10.15176,2.84816,0.1160473,-0.01516759,2.873169,-0.09849352, 0.01468605
4.623221,-10.1676,2.838181,0.1160473,-0.01530683,2.872986,-0.09864241, 0.01396179
4.633979,-10.16281,2.848953,0.1160587,-0.01516759,2.873245,-0.09864241, 0.01468605
4.644969,-10.17123,2.849213,0.1161304,-0.01530683,2.872574,-0.09864241, 0.01472169
4.656148,-10.18799,2.849365,0.1164287,-0.01502514,2.873001,-0.09864241, 0.0148778
4.66716,-10.19937,2.838593,0.1161304,-0.01530683,2.874527,-0.09849352, 0.0148778
4.678219,-10.207,2.849548,0.1161304,-0.01480198,2.878815,-0.09849352, 0.01571959
4.689692,-10.20984,2.851471,0.1161304,-0.01474023,2.879089,-0.09864241, 0.01647645
4.700795,-10.24649,2.841461,0.1161304,-0.01328909,2.891678,-0.09784716, 0.01671469
4.71943,-10.25064,2.852417,0.1168437,-0.01290691,2.892181,-0.09748983, 0.01674712
4.724338,-10.27255,2.884903,0.1169249,-0.01171851,2.905624,-0.0974791, 0.01725829
4.734118,-10.2616,2.852844,0.1169285,-0.01167834,2.905823,-0.09722495, 0.01725829
4.744762,-10.26468,2.908722,0.1172829,-0.01159191,2.905823,-0.0974791, 0.01810867
4.756246,-10.2764,2.908661,0.1172829,-0.01141202,2.905609,-0.09722495, 0.01810867
4.767142,-10.25906,2.927231,0.1186955,-0.01130617,2.905426,-0.09722495, 0.01810867
4.778405,-10.2316,2.926849,0.1186955,-0.0108707,2.909271,-0.09722495, 0.01810867
4.790346,-10.21939,2.966705,0.1188892,-0.01038253,2.912292,-0.09722495, 0.01784438
4.801146,-10.18146,2.976135,0.1189357,-0.01025832,2.909103,-0.09722495, 0.01784438
4.812314,-10.1969,2.984558,0.1194285,-0.01025832,2.906357,-0.09693933, 0.01818585
4.823789,-10.20453,2.983261,0.1194285,-0.01025832,2.909103,-0.09722495, 0.01784438
4.835346,-10.22284,2.990021,0.1194285,-0.01025832,2.91275,-0.09731656, 0.01784438
4.846281,-10.24805,2.990021,0.1194285,-0.01025832,2.910599,-0.09731656, 0.01784438
4.858269,-10.27203,2.997726,0.1195662,-0.008240461,2.949707,-0.09731656, 0.01774234
4.877869,-10.25867,2.999008,0.1202583,-0.007768512,2.95845,-0.09727949, 0.01774234
4.883729,-10.24683,2.999237,0.1203021,-0.007768512,2.958923,-0.09727949, 0.01784438
4.891811,-10.2504,3.013794,0.1203021,-0.00701797,2.958817,-0.09731656, 0.01787931
4.903063,-10.22806,3.020233,0.120357,-0.007013083,2.975021,-0.09738505, 0.01818585
4.914153,-10.23477,3.013794,0.120357,-0.007013083,2.946655,-0.09727949, 0.01898503
4.925629,-10.23212,2.993149,0.1203021,-0.00701797,2.947433,-0.09727949, 0.0196842
4.936475,-10.25748,2.992584,0.120357,-0.00701797,2.979431,-0.09727949, 0.01872849
4.947098,-10.26871,2.995392,0.1205568,-0.00701344,2.975861,-0.09727949, 0.01872849
4.95849,-10.2424,3.012039,0.1205901,-0.00701344,2.976608,-0.09690356, 0.01870847
4.969666,-10.246,3.024323,0.1205043,-0.00701344,2.983017,-0.09727949, 0.01870847
4.980565,-10.24686,3.023834,0.1205043,-0.007013083,2.975616,-0.09738505, 0.01872849
4.991982,-10.23917,3.022125,0.120357,-0.007013083,2.970123,-0.09727949, 0.01898503
5.00317,-10.24704,3.024277,0.1198611,-0.00541687,2.982925,-0.09737933, 0.01898503
5.01439,-10.254,2.977646,0.1198611,-0.005754948,2.982117,-0.09698159, 0.01872849
5.033381,-10.25656,2.980179,0.1198611,-0.005754948,2.983658,-0.09690356, 0.01872849
5.039525,-10.25906,3.003387,0.1198611,-0.005754948,2.988861,-0.09687972, 0.01872849
5.047032,-10.27725,3.019974,0.1198611,-0.005754948,2.990143,-0.09687972, 0.01870847
5.058423,-10.27286,3.019684,0.1198267,-0.006542921,3.021835,-0.09698159, 0.01788676
5.069614,-10.29376,3.032242,0.1198267,-0.006542921,3.02182,-0.09698159, 0.01788676
5.080565,-10.33072,3.04332,0.119368,-0.006542921,3.023026,-0.09698159, 0.01788676
5.091852,-10.3443,3.043213,0.1190475,-0.006953001,3.021622,-0.09687972, 0.01788676
5.103145,-10.36081,3.050461,0.119368,-0.006542921,3.025696,-0.09635681, 0.01840746
5.114064,-10.38358,3.050858,0.119368,-0.006953001,3.02562,-0.09615386, 0.01830751
5.125216,-10.38742,3.051285,0.1201018,-0.006953001,3.030807,-0.09615386, 0.01840746
5.136317,-10.38388,3.051147,0.1199443,-0.006542921,3.044846,-0.09589553, 0.01840746
5.147297,-10.37146,3.054001,0.1199443,-0.006542921,3.047913,-0.09549284, 0.01840746
5.158187,-10.34949,3.053848,0.1199443,-0.006542921,3.055923,-0.09549284, 0.01994652
5.169965,-10.35431,3.054077,0.1204509,-0.005793571,3.05658,-0.09549284, 0.02017683
5.188721,-10.37399,3.054077,0.1204509,-0.005793571,3.05658,-0.09549284, 0.02017683
5.194434,-10.38177,3.054123,0.1204509,-0.005652905,3.066528,-0.09549284, 0.02036566
5.202781,-10.37616,3.050873,0.1201018,-0.005652905,3.067276,-0.09561503, 0.02036566
5.214155,-10.36807,3.050766,0.1201018,-0.005652905,3.070404,-0.09561503, 0.02099663
5.225161,-10.36102,3.04689,0.1201018,-0.00617373,3.076904,-0.09561503, 0.02112198
5.236202,-10.34979,3.073578,0.1204509,-0.00617373,3.082413,-0.09561503, 0.02112198
5.247169,-10.3349,3.046707,0.1204509,-0.006824017,3.083023,-0.094598, 0.02112198
5.258807,-10.31067,3.046646,0.1204814,-0.006824017,3.083603,-0.094598, 0.02170473
5.270042,-10.31525,3.046814,0.1209145,-0.00617373,3.083176,-0.09501463, 0.02074277
5.280822,-10.29816,3.046661,0.1209145,-0.006824017,3.083725,-0.09468323, 0.02036566
5.292272,-10.29199,3.046738,0.1209145,-0.00617373,3.084427,-0.09501463, 0.02036566
5.30347,-10.27451,3.041122,0.1209145,-0.006824017,3.086685,-0.09501463, 0.02074277
5.314434,-10.28415,3.040543,0.121163,-0.006824017,3.088135,-0.09501463, 0.02112198
5.326014,-10.27405,3.075317,0.121163,-0.00617373,3.091003,-0.09501463, 0.02147323
5.347435,-10.26373,3.075317,0.121163,-0.00617373,3.091003,-0.09501463, 0.02147323
5.353584,-10.2583,3.074799,0.1209145,-0.00644362,3.103851,-0.09501511, 0.02123588
5.358435,-10.24225,3.061432,0.1200547,-0.00644362,3.087509,-0.09508055, 0.02147323
5.366717,-10.26135,3.036316,0.1191306,-0.006554008,3.089005,-0.09508055, 0.02147323
5.377608,-10.25079,3.060913,0.118977,-0.00644362,3.091125,-0.09509903, 0.02074277
5.389013,-10.25861,3.084793,0.118977,-0.00644362,3.090744,-0.09551078, 0.02003503
5.399931,-10.27835,3.084839,0.1188251,-0.00644362,3.104141,-0.09594584, 0.02107757
5.411041,-10.27438,3.089996,0.1191306,-0.00644362,3.104233,-0.09594584, 0.02147323
5.422329,-10.28662,3.086945,0.1191937,-0.00644362,3.104889,-0.09594584, 0.02123588
5.433489,-10.27963,3.120255,0.1191937,-0.006017804,3.106506,-0.09551078, 0.02107757
5.444241,-10.29999,3.116943,0.1191937,-0.005980372,3.107681,-0.09577072, 0.02052957
5.455881,-10.31512,3.12207,0.1192476,-0.005980372,3.107681,-0.09577072, 0.02052957
5.466743,-10.33289,3.12207,0.1192476,-0.005980372,3.107834,-0.09577072, 0.02052957
